"table_schema","table_name","column_name","data_type"
"afecciones","municipios","ccaa","text"
"afecciones","municipios","cod_ccaa","text"
"afecciones","municipios","cod_pro","text"
"afecciones","municipios","provincia","text"
"afecciones","municipios","pob_23","bigint"
"afecciones","municipios","pob_14","bigint"
"afecciones","municipios","pob_14_23","double precision"
"afecciones","municipios","dens_pob","double precision"
"afecciones","municipios","edad_media","double precision"
"afecciones","municipios","rta_nt_med","bigint"
"afecciones","municipios","cobert_100","double precision"
"afecciones","municipios","farmacias","bigint"
"afecciones","municipios","centr_ed_pr","bigint"
"afecciones","municipios","porc_pob65","double precision"
"afecciones","municipios","porc_pob_ex","double precision"
"afecciones","municipios","pob_npmun","double precision"
"afecciones","municipios","rat_mascul","double precision"
"afecciones","municipios","afi_1000","double precision"
"afecciones","municipios","paro_1000","double precision"
"afecciones","municipios","pob_esup16","double precision"
"afecciones","municipios","nom_atp_at","text"
"afecciones","municipios","tipo_atp_at","double precision"
"afecciones","municipios","nom_hosp","text"
"afecciones","municipios","tipo_hosp","double precision"
"afecciones","municipios","n_exp_agr","bigint"
"afecciones","municipios","n_exp_gan","bigint"
"afecciones","municipios","gdb_geomattr_data","text"
"afecciones","pesca_ccmm_sedimentos_plataforma","gid","integer"
"afecciones","pesca_ccmm_sedimentos_plataforma","id","character varying"
"afecciones","pesca_ccmm_sedimentos_plataforma","objectid","integer"
"afecciones","pesca_ccmm_sedimentos_plataforma","nombre","character varying"
"afecciones","pesca_ccmm_sedimentos_plataforma","coord_x","double precision"
"afecciones","pesca_ccmm_sedimentos_plataforma","coord_y","double precision"
"afecciones","pesca_ccmm_sedimentos_plataforma","profundidad","integer"
"afecciones","pesca_ccmm_sedimentos_plataforma","descripcion","character varying"
"afecciones","pesca_ccmm_sedimentos_plataforma","clase","character varying"
"afecciones","pesca_ccmm_sedimentos_plataforma","zona","character varying"
"afecciones","pesca_ccmm_sedimentos_plataforma","foto","character varying"
"afecciones","pesca_ccmm_sedimentos_plataforma","gdb_geomattr_data","character varying"
"afecciones","pesca_ccmm_sedimentos_plataforma","geom","USER-DEFINED"
"afecciones","pesca_ccmm_sedimentos_talud","gid","integer"
"afecciones","pesca_ccmm_sedimentos_talud","id","character varying"
"afecciones","pesca_ccmm_sedimentos_talud","objectid","integer"
"afecciones","pesca_ccmm_sedimentos_talud","nombre","character varying"
"afecciones","pesca_ccmm_sedimentos_talud","coord_x","double precision"
"afecciones","pesca_ccmm_sedimentos_talud","coord_y","character varying"
"afecciones","pesca_ccmm_sedimentos_talud","profundidad","integer"
"afecciones","pesca_ccmm_sedimentos_talud","descripcion","character varying"
"afecciones","pesca_ccmm_sedimentos_talud","clase","character varying"
"afecciones","pesca_ccmm_sedimentos_talud","zona","character varying"
"afecciones","pesca_ccmm_sedimentos_talud","foto","character varying"
"afecciones","pesca_ccmm_sedimentos_talud","gdb_geomattr_data","character varying"
"afecciones","pesca_ccmm_sedimentos_talud","geom","USER-DEFINED"
"afecciones","retodemografico_proyectossingulares","gid","integer"
"afecciones","retodemografico_proyectossingulares","id","character varying"
"afecciones","retodemografico_proyectossingulares","objectid","integer"
"afecciones","retodemografico_proyectossingulares","municipio","character varying"
"afecciones","retodemografico_proyectossingulares","codmun","character varying"
"afecciones","retodemografico_proyectossingulares","proyecto","character varying"
"afecciones","retodemografico_proyectossingulares","ccaa","character varying"
"afecciones","retodemografico_proyectossingulares","provincia","character varying"
"afecciones","retodemografico_proyectossingulares","gdb_geomattr_data","character varying"
"afecciones","retodemografico_proyectossingulares","geom","USER-DEFINED"
"afecciones","rgvp_bdn_2024","gid","integer"
"afecciones","rgvp_bdn_2024","id_cod_vp","character varying"
"afecciones","rgvp_bdn_2024","nb_via","character varying"
"afecciones","rgvp_bdn_2024","cd_tipo_vp","character varying"
"afecciones","rgvp_bdn_2024","cd_est_vp","character varying"
"afecciones","rgvp_bdn_2024","cd_rnvp","double precision"
"afecciones","rgvp_bdn_2024","id_cañada","double precision"
"afecciones","rgvp_bdn_2024","nm_long","double precision"
"afecciones","rgvp_bdn_2024","ds_obs","character varying"
"afecciones","rgvp_bdn_2024","fc_clasif","character varying"
"afecciones","rgvp_bdn_2024","nut2","double precision"
"afecciones","rgvp_bdn_2024","nut2_nom","character varying"
"afecciones","rgvp_bdn_2024","nut3","double precision"
"afecciones","rgvp_bdn_2024","nut3_nom","character varying"
"afecciones","rgvp_bdn_2024","pro_ine","double precision"
"afecciones","rgvp_bdn_2024","pro_n_ine","character varying"
"afecciones","rgvp_bdn_2024","codigo_ine","character varying"
"afecciones","rgvp_bdn_2024","nombre","character varying"
"afecciones","rgvp_bdn_2024","shape_leng","double precision"
"afecciones","rgvp_bdn_2024","geom","USER-DEFINED"
"afecciones","rgvp_bdn_2024_4326","gid","integer"
"afecciones","rgvp_bdn_2024_4326","id_cod_vp","character varying"
"afecciones","rgvp_bdn_2024_4326","nb_via","character varying"
"afecciones","rgvp_bdn_2024_4326","cd_tipo_vp","character varying"
"afecciones","rgvp_bdn_2024_4326","cd_est_vp","character varying"
"afecciones","rgvp_bdn_2024_4326","cd_rnvp","double precision"
"afecciones","rgvp_bdn_2024_4326","id_cañada","double precision"
"afecciones","rgvp_bdn_2024_4326","nm_long","double precision"
"afecciones","rgvp_bdn_2024_4326","ds_obs","character varying"
"afecciones","rgvp_bdn_2024_4326","fc_clasif","character varying"
"afecciones","rgvp_bdn_2024_4326","nut2","double precision"
"afecciones","rgvp_bdn_2024_4326","nut2_nom","character varying"
"afecciones","rgvp_bdn_2024_4326","nut3","double precision"
"afecciones","rgvp_bdn_2024_4326","nut3_nom","character varying"
"afecciones","rgvp_bdn_2024_4326","pro_ine","double precision"
"afecciones","rgvp_bdn_2024_4326","pro_n_ine","character varying"
"afecciones","rgvp_bdn_2024_4326","codigo_ine","character varying"
"afecciones","rgvp_bdn_2024_4326","nombre","character varying"
"afecciones","rgvp_bdn_2024_4326","shape_leng","double precision"
"afecciones","rgvp_bdn_2024_4326","geom","USER-DEFINED"
"mapama","aemet_estaciones_auto","gid","integer"
"mapama","aemet_estaciones_auto","id","character varying"
"mapama","aemet_estaciones_auto","objectid","integer"
"mapama","aemet_estaciones_auto","amt_ds_indicativo","character varying"
"mapama","aemet_estaciones_auto","amt_ds_nom_estacion","character varying"
"mapama","aemet_estaciones_auto","amt_ds_provincia","character varying"
"mapama","aemet_estaciones_auto","amt_nm_altitud","double precision"
"mapama","aemet_estaciones_auto","amt_nm_coordenada_x","double precision"
"mapama","aemet_estaciones_auto","amt_nm_coordenada_y","double precision"
"mapama","aemet_estaciones_auto","amt_ds_var_observadas","character varying"
"mapama","aemet_estaciones_auto","amt_ds_datum","character varying"
"mapama","aemet_estaciones_auto","amt_ds_tipo","character varying"
"mapama","aemet_estaciones_auto","gdb_geomattr_data","character varying"
"mapama","aemet_estaciones_auto","geom","USER-DEFINED"
"mapama","aemet_estaciones_comp","gid","integer"
"mapama","aemet_estaciones_comp","id","character varying"
"mapama","aemet_estaciones_comp","objectid","integer"
"mapama","aemet_estaciones_comp","amt_ds_indicativo","character varying"
"mapama","aemet_estaciones_comp","amt_ds_nom_estacion","character varying"
"mapama","aemet_estaciones_comp","amt_ds_provincia","character varying"
"mapama","aemet_estaciones_comp","amt_nm_altitud","integer"
"mapama","aemet_estaciones_comp","amt_nm_coordenada_x","double precision"
"mapama","aemet_estaciones_comp","amt_nm_coordenada_y","double precision"
"mapama","aemet_estaciones_comp","amt_ds_var_observadas","character varying"
"mapama","aemet_estaciones_comp","amt_ds_datum","character varying"
"mapama","aemet_estaciones_comp","amt_ds_tipo","character varying"
"mapama","aemet_estaciones_comp","gdb_geomattr_data","character varying"
"mapama","aemet_estaciones_comp","geom","USER-DEFINED"
"mapama","aemet_estaciones_pluv","gid","integer"
"mapama","aemet_estaciones_pluv","id","character varying"
"mapama","aemet_estaciones_pluv","objectid","integer"
"mapama","aemet_estaciones_pluv","amt_ds_indicativo","character varying"
"mapama","aemet_estaciones_pluv","amt_ds_nom_estacion","character varying"
"mapama","aemet_estaciones_pluv","amt_ds_provincia","character varying"
"mapama","aemet_estaciones_pluv","amt_nm_altitud","double precision"
"mapama","aemet_estaciones_pluv","amt_nm_coordenada_x","double precision"
"mapama","aemet_estaciones_pluv","amt_nm_coordenada_y","double precision"
"mapama","aemet_estaciones_pluv","amt_ds_var_observadas","character varying"
"mapama","aemet_estaciones_pluv","amt_ds_datum","character varying"
"mapama","aemet_estaciones_pluv","amt_ds_tipo","character varying"
"mapama","aemet_estaciones_pluv","gdb_geomattr_data","character varying"
"mapama","aemet_estaciones_pluv","geom","USER-DEFINED"
"mapama","aemet_estaciones_term","gid","integer"
"mapama","aemet_estaciones_term","id","character varying"
"mapama","aemet_estaciones_term","objectid","integer"
"mapama","aemet_estaciones_term","amt_ds_indicativo","character varying"
"mapama","aemet_estaciones_term","amt_ds_nom_estacion","character varying"
"mapama","aemet_estaciones_term","amt_ds_provincia","character varying"
"mapama","aemet_estaciones_term","amt_nm_altitud","double precision"
"mapama","aemet_estaciones_term","amt_nm_coordenada_x","double precision"
"mapama","aemet_estaciones_term","amt_nm_coordenada_y","double precision"
"mapama","aemet_estaciones_term","amt_ds_var_observadas","character varying"
"mapama","aemet_estaciones_term","amt_ds_datum","character varying"
"mapama","aemet_estaciones_term","amt_ds_tipo","character varying"
"mapama","aemet_estaciones_term","gdb_geomattr_data","character varying"
"mapama","aemet_estaciones_term","geom","USER-DEFINED"
"mapama","agua_aauu_q2009","gid","integer"
"mapama","agua_aauu_q2009","id","character varying"
"mapama","agua_aauu_q2009","objectid","integer"
"mapama","agua_aauu_q2009","aauu_code","character varying"
"mapama","agua_aauu_q2009","aauu_name","character varying"
"mapama","agua_aauu_q2009","nuts","character varying"
"mapama","agua_aauu_q2009","geom","USER-DEFINED"
"mapama","agua_aauu_q2011","gid","integer"
"mapama","agua_aauu_q2011","id","character varying"
"mapama","agua_aauu_q2011","objectid","integer"
"mapama","agua_aauu_q2011","aauu_code","character varying"
"mapama","agua_aauu_q2011","aauu_name","character varying"
"mapama","agua_aauu_q2011","nuts","character varying"
"mapama","agua_aauu_q2011","geom","USER-DEFINED"
"mapama","agua_aauu_q2013","gid","integer"
"mapama","agua_aauu_q2013","id","character varying"
"mapama","agua_aauu_q2013","objectid","integer"
"mapama","agua_aauu_q2013","agg_state","character varying"
"mapama","agua_aauu_q2013","agg_code","character varying"
"mapama","agua_aauu_q2013","agg_name","character varying"
"mapama","agua_aauu_q2013","agg_nuts","character varying"
"mapama","agua_aauu_q2013","agg_genera","integer"
"mapama","agua_aauu_q2013","agg_period","date"
"mapama","agua_aauu_q2013","agg_c1","double precision"
"mapama","agua_aauu_q2013","agg_meth_c1","character varying"
"mapama","agua_aauu_q2013","agg_c2","double precision"
"mapama","agua_aauu_q2013","agg_meth_c2","character varying"
"mapama","agua_aauu_q2013","agg_perc_wt","double precision"
"mapama","agua_aauu_q2013","agg_meth_wt","character varying"
"mapama","agua_aauu_q2013","agg_sew_net","character varying"
"mapama","agua_aauu_q2013","agg_fcast","character varying"
"mapama","agua_aauu_q2013","gdb_geomattr_data","character varying"
"mapama","agua_aauu_q2013","geom","USER-DEFINED"
"mapama","agua_aauu_q2015","gid","integer"
"mapama","agua_aauu_q2015","id","character varying"
"mapama","agua_aauu_q2015","objectid","integer"
"mapama","agua_aauu_q2015","agg_code","character varying"
"mapama","agua_aauu_q2015","agg_name","character varying"
"mapama","agua_aauu_q2015","agg_nuts","character varying"
"mapama","agua_aauu_q2015","agg_genera","integer"
"mapama","agua_aauu_q2015","bigcity_id","character varying"
"mapama","agua_aauu_q2015","agg_period","date"
"mapama","agua_aauu_q2015","agg_c1","double precision"
"mapama","agua_aauu_q2015","agg_meth_c1","character varying"
"mapama","agua_aauu_q2015","agg_c2","double precision"
"mapama","agua_aauu_q2015","agg_meth_c2","character varying"
"mapama","agua_aauu_q2015","agg_perc_wt","character varying"
"mapama","agua_aauu_q2015","agg_meth_wt","character varying"
"mapama","agua_aauu_q2015","agg_sew_net","character varying"
"mapama","agua_aauu_q2015","agg_fcast","character varying"
"mapama","agua_aauu_q2015","gdb_geomattr_data","character varying"
"mapama","agua_aauu_q2015","geom","USER-DEFINED"
"mapama","agua_aauu_q2017","gid","integer"
"mapama","agua_aauu_q2017","id","character varying"
"mapama","agua_aauu_q2017","objectid","integer"
"mapama","agua_aauu_q2017","agg_code","character varying"
"mapama","agua_aauu_q2017","agg_name","character varying"
"mapama","agua_aauu_q2017","agg_nuts","character varying"
"mapama","agua_aauu_q2017","agg_genera","integer"
"mapama","agua_aauu_q2017","bigcity_id","character varying"
"mapama","agua_aauu_q2017","agg_period","date"
"mapama","agua_aauu_q2017","agg_c1","double precision"
"mapama","agua_aauu_q2017","agg_meth_c1","character varying"
"mapama","agua_aauu_q2017","agg_c2","double precision"
"mapama","agua_aauu_q2017","agg_meth_c2","character varying"
"mapama","agua_aauu_q2017","agg_perc_wt","double precision"
"mapama","agua_aauu_q2017","agg_meth_wt","character varying"
"mapama","agua_aauu_q2017","agg_sew_net","character varying"
"mapama","agua_aauu_q2017","agg_fcast","character varying"
